Street_ID,Full_Street_Name,Risk_Score_Below15,Bus_Stops,Local_Business,GoodRoadRating,FairRoadRating,PoorRoadRating,SewerConfl,Engineerin,NationalGr,ProjectInPastFiveYears,Length_0to100,Length_101to200,Length_201to300,Length_301to400,Length_401to500,Length_501OrMore,PrimaryRoad,SecondaryRoad,LocalRoad
12581204,399 RIDGEWOOD DR,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12577954,299 PROSPECT AVE,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12578116,499 MARSHALL ST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575088,299 SOLAR ST,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573789,999 W BELDEN AVE,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12577738,749 E ADAMS ST,1,0,0,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,1
12575535,109 STEDMAN ST,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580070,123 DOUGLAS ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12577142,199 JULIAN PL,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573649,176 SEYMOUR ST,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573906,315 PLUM ST,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573906,315 PLUM ST,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573906,315 PLUM ST,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573906,315 PLUM ST,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
13001308,299 NBT BANK PKWY,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12571746,299 SMITH RD,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12575513,937 TURTLE ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573143,136 STOLP AVE,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12572082,199 RAYMOND AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12576928,299 PINE GROVE ST,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12581028,199 LEA LN,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12578122,1199 HARRISON ST,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12581045,199 FOBES AVE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12572311,1599 GLENWOOD AVE,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12577828,299 E GENESEE ST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580453,789 RUGBY RD,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575555,499 SEVENTH NORTH ST,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12573032,199 LYDELL ST,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12564416,401 RICHFIELD AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12578572,1499 MEADOWBROOK DR,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12578076,399 HOWARD ST,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573494,1425 W GENESEE ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573537,516 WILKINSON ST,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12572988,144 ROBERTS AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573475,223 ULSTER ST,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13001920,199 IVES AVE,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12571633,113 ROCKWOOD PL,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12573244,125 MALCOLM ST,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12578188,479 S BEECH ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12578315,1734 ERIE BLVD E,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12578535,699 CRAWFORD AVE,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12576618,399 RANDOLPH ST,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573787,899 W GENESEE ST,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12573732,347 W FAYETTE ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573798,535 SPENCER ST,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
12580216,199 BECKER ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12577278,246 E COLVIN ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12577141,1399 CUMBERLAND AVE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12572785,199 MORGAN AVE,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12576576,3899 MIDLAND AVE,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12577749,719 HARRISON ST,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
12564404,199 HAYES TER,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573546,1199 W GENESEE ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12577322,245 GARFIELD AVE,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12580224,399 WARHAM ST,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
13001149,147 EVANS ST,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12579571,899 DEMONG DR,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12580212,199 HIGH ST,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12572339,1999 BELLEVUE AVE,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573561,535 N GEDDES ST,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
12577976,599 HICKORY ST,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580564,199 FORDLAND AVE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12571740,199 RIVERDALE DR,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12571868,215 CARLTON RD,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12576548,199 N CHELTENHAM RD,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12576815,499 WARNER AVE,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12575175,1199 N TOWNSEND ST,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12572046,299 MAY AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12571933,699 ATLANTIC AVE,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12578293,899 HAWLEY AVE,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
12580211,499 GRIFFITHS ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580229,2299 GRANT BLVD,1,1,0,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,1
12573795,514 MARQUETTE ST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573232,999 MIDLAND AVE,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12576797,299 FOREST AVE,1,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1
12572946,599 STINARD AVE,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12574996,199 PULASKI ST,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12576796,399 W BRIGHTON AVE,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12578413,735 FELLOWS AVE,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12578340,299 SHERWOOD AVE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12578458,199 CROYDEN RD,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12572943,1999 S GEDDES ST,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12576909,699 E BRIGHTON AVE,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12580069,1099 LODI ST,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573467,199 S GEDDES ST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573050,1399 S GEDDES ST,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12573501,399 LAKEVIEW AVE,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12578512,199 CLARKE ST,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
12578073,299 WAYNE ST,1,1,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1
13002301,1299 AVERY AVE,0,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12578456,121 SHERBOURNE RD,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12578660,2206 EUCLID AVE,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12575476,1619 FIRST NORTH ST,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12581155,1030 GLENCOVE RD,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573512,137 DEWEY AVE,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12576823,597 W COLVIN ST,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12578203,297 CHERRY ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575206,499 SUNSET AVE,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12564379,199 LONGMEADOW DR,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575177,1999 LODI ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580510,199 DORCHESTER AVE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573292,199 SHERIDAN DR,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12571938,299 LOOMIS AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575554,399 SEVENTH NORTH ST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575562,1399 LEMOYNE AVE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12571937,399 SHIRLEY DR,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12580103,997 BUTTERNUT ST,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12577973,699 E WILLOW ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575222,1499 N SALINA ST,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12578059,299 HAWLEY AVE,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580138,521 POND ST,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12578838,130 SEELEY RD,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12577413,1099 S MCBRIDE ST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12571780,199 FISH AVE,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12577983,799 E WILLOW ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12577568,319 UNIVERSITY PL,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12581123,2599 BURNET AVE,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12572791,919 AVERY AVE,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12577886,530 E WASHINGTON ST,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573614,699 MARCELLUS ST,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12572952,499 ROBERTS AVE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573785,299 PARK AVE,1,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12578556,313 CRAWFORD AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575262,1699 SPRING ST,1,1,1,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,1
12576897,104 SMITH LN,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573589,625 OTISCO ST,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
13002083,299 MEADOWBROOK DR,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12577714,599 E FAYETTE ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12577397,499 BURT ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573630,326 MARCELLUS ST,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573618,523 MARCELLUS ST,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12578019,399 BURNET AVE,1,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12572889,799 WOLCOTT AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12572992,148 CLAIRMONTE AVE,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12576980,399 VINCENT ST,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573301,199 KELLOGG ST,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573594,522 OTISCO ST,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575485,3137 GRANT BLVD,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12580503,299 HAMPTON RD,0,1,0,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1
12580496,599 BRATTLE RD,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575482,799 SECOND NORTH ST,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12573569,750 SPENCER ST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580394,799 HIXSON AVE,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12573617,899 W FAYETTE ST,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12575303,1099 CARBON ST,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12577535,111 TERRACE RD,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12580494,599 WENDELL TER,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580493,299 WOODLAWN TER,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12580392,199 SUNSTRUCK DR,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12580474,799 HELEN ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575496,415 SECOND NORTH ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12580305,329 WOODRUFF AVE,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12573592,699 TULLY ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12580477,999 DEWITT ST,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12580309,1499 OAK ST,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12578555,312 SCOTTHOLM TER,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573587,799 TULLY ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12572789,299 HAYDEN AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12577509,949 COMSTOCK AVE,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12580497,599 DURSTON AVE,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12577933,299 BURNET AVE,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575226,1699 PARK ST,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
12578420,137 NOTTINGHAM RD,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573607,599 TULLY ST,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573624,799 W FAYETTE ST,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12572832,599 EMERSON AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12572770,917 MYRTLE ST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573627,420 OTISCO ST,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12580351,299 HELEN ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573061,399 PUTNAM ST,1,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12572108,515 W BRIGHTON AVE,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12575158,299 KIRKPATRICK ST,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12572875,618 N LOWELL AVE,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12575314,1399 FIRST NORTH ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575309,1399 SPRING ST,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12577487,109 DYER CT,1,0,0,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1
12575243,1399 CARBON ST,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580909,199 ST ANNE DR,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573235,655 MIDLAND AVE,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580136,999 OAK ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580440,599 DEWITT ST,1,1,0,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,1
12575236,199 EXCHANGE ST,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573742,290 W JEFFERSON ST,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580066,299 JOHN ST,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580438,319 HELEN ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575242,299 HIAWATHA BLVD E,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12573621,426 MARCELLUS ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12572891,699 WOLCOTT AVE,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580352,499 DEWITT ST,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
12577634,199 JUDSON ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573635,699 W FAYETTE ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580546,452 GRANT BLVD,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12578643,2099 EUCLID AVE,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580065,799 E DIVISION ST,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12581160,330 PLYMOUTH DR,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12571748,139 KIMBER AVE,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12580247,1097 OAK ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580067,199 OBERST ST,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12575294,599 KIRKPATRICK ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12572953,439 HUBBELL AVE,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12575559,199 GILBERT ST,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12573347,399 SLOCUM AVE,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12571821,199 CLAYTON AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573650,399 GIFFORD ST,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573035,299 HERRIMAN ST,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573808,321 LEAVENWORTH AVE,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
12577403,499 E TAYLOR ST,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12575131,899 N CLINTON ST,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12580021,599 E LAUREL ST,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575266,1599 SPRING ST,1,1,1,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,1
12575529,299 FOURTH NORTH ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12578395,621 MEADOWBROOK DR,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575301,699 KIRKPATRICK ST,1,0,1,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,1
12573662,295 GIFFORD ST,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575218,299 BEAR ST,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12573784,125 PLUM ST,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12571915,399 EDGEWOOD AVE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12573192,415 W BEARD AVE,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575300,199 CARLISLE ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12580460,699 RUGBY RD,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12577982,699 HICKORY ST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12571993,199 ONONDAGA CREEK BLVD E,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12575304,599 BEAR ST,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12575219,299 LEMOYNE AVE,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573855,399 W WASHINGTON ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575375,2099 PARK ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12580174,299 GILBERT AVE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12575265,1499 SPRING ST,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12577880,425 E WATER ST,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12578151,299 COMSTOCK PL,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575215,299 TURTLE ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575264,599 LEMOYNE AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575311,1499 FIRST NORTH ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575492,515 SECOND NORTH ST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12576826,399 W COLVIN ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12580151,199 POND LN,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575278,599 DANFORTH ST,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
12581048,299 HAZELHURST AVE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12572887,1399 GLENWOOD AVE,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12578374,1099 CUMBERLAND AVE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12575216,199 CUMMINGS AVE,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12578905,299 HILLSBORO PKWY,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575284,1599 PARK ST,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
12575200,1699 N SALINA ST,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12578524,1399 EUCLID AVE,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
12575221,1599 N SALINA ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12571889,399 TWIN HILLS DR,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12578040,959 E WATER ST,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12578198,399 MAPLE ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12575480,1599 FIRST NORTH ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12573790,419 VAN RENSSELAER ST,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12577877,449 E WASHINGTON ST,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12575493,619 SECOND NORTH ST,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12575530,199 FOURTH NORTH ST,0,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12575500,3099 GRANT BLVD,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
